Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,NT5E,5'-nucleotidase,51851,-0.0154883259379289,0.00429360840495277,-0.0239037984116363,-0.00707285346422147,0.000309952093469435
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,ATOX1,Copper transport protein ATOX1,51851,0.0193370620385592,0.00536735182221521,0.00881705246701739,0.029857071610101,0.000315462758601925
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,EEF1D,Elongation factor 1-delta,48243,0.024679442805496,0.00685368696395417,0.0112462163561459,0.0381126692548462,0.000317762373703867
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,CD79B,B-cell antigen receptor complex-associated protein beta chain,52041,-0.0117773938870679,0.00327292272669971,-0.0181923224313993,-0.00536246534273643,0.000320700114480821
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,NMI,N-myc-interactor,48023,0.0191607254625042,0.00533527066290218,0.00870359496321592,0.0296178559617924,0.000329661680727715
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,TNR,Tenascin-R,51566,0.0114661048721365,0.00319820492059736,0.00519762322776565,0.0177345865165073,0.00033745154800814
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,CSF3,Granulocyte colony-stimulating factor,51205,-0.0131508977608432,0.00367596809832391,-0.0203557952335581,-0.00594600028812837,0.000347464534993556
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,STAB2,Stabilin-2,48241,-0.00758966254984246,0.00212161585331162,-0.0117480296223332,-0.00343129547735169,0.000347846890336579
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,COL4A1,Collagen alpha-1(IV) chain,51756,0.0106900900033447,0.00298875560758708,0.00483212901247407,0.0165480509942154,0.000348467826593235
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,DIABLO,"Diablo homolog, mitochondrial",51668,0.0296146294541678,0.00828021084508851,0.0133854161977943,0.0458438427105413,0.000348755620172047
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,EPCAM,Epithelial cell adhesion molecule,51768,0.0268068442761339,0.00751146619526619,0.0120843705334122,0.0415293180188556,0.000359248346813161
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,DDT,D-dopachrome decarboxylase,48241,0.0110273911516689,0.00309244559445045,0.00496619778654601,0.0170885845167918,0.000363303193834616
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,FLRT2,Leucine-rich repeat transmembrane protein FLRT2,51566,0.00754008722155554,0.00211536763063593,0.00339396666550911,0.011686207777602,0.000365269378697798
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,NFKBIE,NF-kappa-B inhibitor epsilon,51113,0.0131025882759604,0.00367645176515427,0.00589674281625802,0.0203084337356628,0.000365992234853146
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,ODAM,Odontogenic ameloblast-associated protein,51038,0.0146566969425119,0.00411728910244645,0.00658681030171686,0.0227265835833069,0.000371794391048999
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,ENG,Endoglin,52090,-0.00453353652310793,0.00127634829645421,-0.00703517918415819,-0.00203189386205768,0.000383010862537713
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,PSMD1,26S proteasome non-ATPase regulatory subunit 1,48203,0.0132221024429446,0.00372594593199203,0.00591924841624024,0.020524956469649,0.000387948749844902
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,APPL2,DCC-interacting protein 13-beta,47741,0.0294267215524657,0.00829728920949803,0.0131640347018496,0.0456894084030819,0.000391082180624951
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,PPIB,Peptidyl-prolyl cis-trans isomerase B,51776,0.025179115742402,0.00710041110889791,0.0112623099689621,0.039095921515842,0.000391558859647303
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,MVK,Mevalonate kinase,51205,0.0205509148284501,0.00579940883082395,0.00918407352003516,0.031917756136865,0.000395342458911669
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,ERP29,Endoplasmic reticulum resident protein 29,47741,0.031225934750776,0.00881273736333464,0.0139529695186401,0.0484988999829119,0.000395966451424434
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,PLAT,Tissue-type plasminogen activator,52001,-0.0130726745134868,0.00368959206347489,-0.0203042749578976,-0.00584107406907606,0.000396073650079732
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,CENPF,Centromere protein F,47800,0.0146954160584669,0.0041484981611318,0.00656435966264857,0.0228264724542852,0.00039735799614203
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,TSC22D1,TSC22 domain family protein 1,48203,0.0177818179675991,0.00502396859559273,0.0079348395202374,0.0276287964149609,0.000401808843666481
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,S100A12,Protein S100-A12,51394,0.0204681121487654,0.00578744551058782,0.00912471894801332,0.0318115053495176,0.000405931912377293
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,HBZ,Hemoglobin subunit zeta,48243,0.0277255041069281,0.00785995742336022,0.012319987557142,0.0431310206567141,0.000420393944282188
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,RGCC,Regulator of cell cycle RGCC,48203,0.0198202141482279,0.005621367039915,0.00880233474999451,0.0308380935464613,0.000422887706080474
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,ADA2,Adenosine deaminase 2,51583,-0.0110385733315208,0.00313663067282586,-0.0171863694502595,-0.0048907772127821,0.00043348453395994
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,ARHGAP25,Rho GTPase-activating protein 25,51113,0.0156284326691784,0.00445380286060473,0.00689897906239318,0.0243578862759637,0.000450521506245641
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,SNAP23,Synaptosomal-associated protein 23,51756,0.0229430539220379,0.00653982993697058,0.0101249872455756,0.0357611205985002,0.000451869203809432
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,SLC51B,Organic solute transporter subunit beta,47489,0.0207466094618197,0.00591651260897583,0.00915024474822708,0.0323429741754123,0.000454801757525792
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,GIPC3,PDZ domain-containing protein GIPC3,48119,0.025541529658311,0.00728981842315742,0.0112534855489224,0.0398295737676995,0.000459643356019469
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,TBC1D17,TBC1 domain family member 17,51079,0.0122402707246856,0.00349393661969116,0.0053921549500909,0.0190883864992803,0.000460303742103706
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,THBD,Thrombomodulin,51756,-0.00721876320009188,0.00206132923933325,-0.0112589685091851,-0.00317855789099871,0.000462527062947528
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,CALCOCO2,Calcium-binding and coiled-coil domain-containing protein 2,47630,0.0202329162926556,0.00577860811426628,0.00890684438869371,0.0315589881966175,0.000463781855104368
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,ARF6,ADP-ribosylation factor 6,48119,0.0274790705029925,0.00785492507818875,0.0120834173497426,0.0428747236562425,0.000469051885507418
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,POLR2F,"DNA-directed RNA polymerases I, II, and III subunit RPABC2",51638,0.00894849395126238,0.00256339071813624,0.00392424814371535,0.0139727397588094,0.000482192358976077
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,51761,-0.00770213135446819,0.00221102601271702,-0.0120357423393935,-0.00336852036954284,0.000495659314739681
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,IQGAP2,Ras GTPase-activating-like protein IQGAP2,51638,0.0144242602835083,0.00414538717297131,0.00629930142448456,0.0225492191425321,0.000502962456033977
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,SKAP2,Src kinase-associated phosphoprotein 2,51892,0.0273717607097193,0.00787235148377634,0.0119419518015177,0.0428015696179209,0.000507939888256455
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,YARS1,"Tyrosine--tRNA ligase, cytoplasmic",48119,0.0379080561142275,0.0109487655696914,0.0164484755976324,0.0593676366308226,0.000536499227754128
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,MTSS2,Protein MTSS 2,48106,0.0252094882221385,0.00729728074948544,0.010906817953147,0.03951215849113,0.000551990815062492
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,DCTD,Deoxycytidylate deaminase,47741,0.0242147351851939,0.00701340319080387,0.0104684649312183,0.0379610054391695,0.000556121510120218
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,GBA,Lysosomal acid glucosylceramidase,47578,0.0141119775617868,0.00408963501143756,0.00609629293936914,0.0221276621842044,0.000560196588448484
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,NOMO1,Nodal modulator 1,51757,-0.006123968100853,0.00177497005779012,-0.00960290941412163,-0.00264502678758436,0.000561056979804522
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,YTHDF3,YTH domain-containing family protein 3,51205,0.0217486144036258,0.0063166215754944,0.00936803611565677,0.0341291926915948,0.000576015579710762
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,ASPSCR1,Tether containing UBX domain for GLUT4,48203,0.0174455307248227,0.00506958720851347,0.00750913979613626,0.0273819216535091,0.000580108062054247
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,FLI1,Friend leukemia integration 1 transcription factor,51113,0.0280385709565071,0.00815378475954179,0.0120571528278052,0.044019989085209,0.000585367710703726
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,TAB2,TGF-beta-activated kinase 1 and MAP3K7-binding protein 2,47800,0.0271589163782339,0.00790175441312402,0.0116714777285108,0.042646355027957,0.00058905882089775
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,SMOC1,SPARC-related modular calcium-binding protein 1,51987,-0.00853171631930805,0.00248544962294352,-0.0134031975802774,-0.00366023505833874,0.000598558311298561
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,MCTS1,Malignant T-cell-amplified sequence 1,48119,0.00665609476013838,0.0019390745180621,0.00285550870473668,0.0104566808155401,0.000598814402023778
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,AP3B1,AP-3 complex subunit beta-1,48119,0.0194516476292759,0.00567935823822596,0.00832010548235302,0.0305831897761988,0.000615903797692333
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,ARL13B,ADP-ribosylation factor-like protein 13B,47489,0.0179508492170863,0.00524771647356409,0.0076653249289007,0.0282363735052719,0.000625691616544883
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,VASP,Vasodilator-stimulated phosphoprotein,48253,0.0183943356131386,0.00537797601867669,0.00785350261653226,0.0289351686097449,0.000626551822284057
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,SMARCA2,Probable global transcription activator SNF2L2,51079,0.0186694956303188,0.00547159254321434,0.00794517424561871,0.0293938170150189,0.000645657081916225
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,ITPA,Inosine triphosphate pyrophosphatase,47489,0.0172339188227995,0.00505269496543684,0.00733063669054324,0.0271372009550557,0.0006487493093549
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,RABEP1,Rab GTPase-binding effector protein 1,47741,0.0198082786370906,0.00581289303209655,0.00841500829418136,0.0312015489799999,0.000656368033152358
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,MOCS2,Molybdopterin synthase catalytic subunit,47741,0.016959659547434,0.00498215612118279,0.00719463354991573,0.0267246855449523,0.000664990863803195
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,GRHPR,Glyoxylate reductase/hydroxypyruvate reductase,48243,0.0163808092423225,0.00481456506283844,0.00694426171915914,0.0258173567654858,0.000669203307172155
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,ALPP,"Alkaline phosphatase, placental type",51638,-0.0262189992077682,0.00770646706203644,-0.0413236746493596,-0.0111143237661767,0.000669401669098096
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,CLNS1A,Methylosome subunit pICln,47578,0.00863890201164817,0.00254348001075548,0.00365368119056742,0.0136241228327289,0.000683711449559523
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,TIGAR,"Fructose-2,6-bisphosphatase TIGAR",51028,0.012194951950969,0.0035937254941886,0.00515124998235938,0.0192386539195787,0.000691312193775386
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,DHPS,Deoxyhypusine synthase,48106,0.0105477780266239,0.00310868659884514,0.00445475229288745,0.0166408037603604,0.000692445794805192
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,BSG,Basigin,51995,-0.00504591481565668,0.0014877472562705,-0.00796189943794685,-0.00212993019336651,0.000695712940462475
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,CFI,Complement factor I,48291,-0.00507347323526452,0.00149640977532129,-0.00800643639489424,-0.00214051007563479,0.00069896123216288
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,ARHGEF1,Rho guanine nucleotide exchange factor 1,48192,0.0227665899155168,0.00671959320107217,0.00959618724141536,0.0359369925896183,0.000704953479330059
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,NAP1L4,Nucleosome assembly protein 1-like 4,48078,0.0105145413619276,0.00310618569100511,0.00442641740755756,0.0166026653162976,0.000712854345703868
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,AP1G2,AP-1 complex subunit gamma-like 2,48106,0.020216823050401,0.00597401436489864,0.00850775489519964,0.0319258912056023,0.000715208688121525
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,SLURP1,Secreted Ly-6/uPAR-related protein 1,48057,0.00954263447693565,0.0028234388000808,0.00400869442877729,0.015076574525094,0.000726582541524912
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,FES,Tyrosine-protein kinase Fes/Fps,51113,0.0121150228790276,0.00358560908744828,0.00508722906762895,0.0191428166904262,0.000729096140931971
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,MSLNL,Mesothelin-like protein,47578,0.00961612633362713,0.00285092686189509,0.00402830968431276,0.0152039429829415,0.00074480624651914
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,MINDY1,Ubiquitin carboxyl-terminal hydrolase MINDY-1,48106,0.0271186416823057,0.00804229484339239,0.0113557437892566,0.0428815395753548,0.000747431688395355
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,FAM20A,Pseudokinase FAM20A,48243,-0.00703957802260102,0.00209477352856661,-0.0111453341385916,-0.00293382190661047,0.000779115260493641
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,CTSO,Cathepsin O,52041,-0.00755440234810821,0.00224952162185263,-0.0119634647269394,-0.00314533996927705,0.000785504839306497
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,MCFD2,Multiple coagulation factor deficiency protein 2,51641,0.0109789330488,0.00327030622890755,0.00456913284014122,0.0173887332574588,0.000788561738349926
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,PAXX,Protein PAXX,47741,0.0114815285421252,0.00342063669109336,0.00477708062758221,0.0181859764566682,0.000790484520203745
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,MMP1,Interstitial collagenase,50710,0.0235290118469562,0.00703038478050308,0.00974945767717018,0.0373085660167423,0.000818766189477009
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,HNMT,Histamine N-methyltransferase,51433,0.0115738016422568,0.0034592872496031,0.00479359863303469,0.0183540046514788,0.000821815671135682
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,CETN2,Centrin-2,51079,0.0168609034128984,0.00504703018647131,0.00696872424741465,0.0267530825783822,0.0008366502000521
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,CA13,Carbonic anhydrase 13,51463,0.026100812804355,0.00782649264062175,0.0107608872287364,0.0414407383799736,0.000854354161496458
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,OXT,Oxytocin-neurophysin 1,51991,0.0331279039759795,0.00993421674696543,0.0136568391519273,0.0525989688000317,0.000854957796537678
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,SDC1,Syndecan-1,51756,-0.00986685765446508,0.00296023413137304,-0.0156689165519562,-0.00406479875697392,0.000859876268142396
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,TPD52L2,Tumor protein D54,47741,0.0267409457778399,0.00803643571527471,0.0109895317759015,0.0424923597797784,0.000877761944956258
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,CTF1,Cardiotrophin-1,51252,0.0210668155479802,0.00633658826679381,0.00864710254506438,0.0334865285508961,0.000886544820667822
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,PRKAB1,5'-AMP-activated protein kinase subunit beta-1,51205,0.0135800864639337,0.00409084245340894,0.0055620352552522,0.0215981376726152,0.00090257006076488
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,MANF,Mesencephalic astrocyte-derived neurotrophic factor,51892,0.0297661397226008,0.00897546819406352,0.0121742220622362,0.0473580573829653,0.000913073109002569
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,SMS,Spermine synthase,47471,0.01581649896529,0.00479135840835029,0.00642543648492348,0.0252075614456566,0.000964712708587606
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,MAVS,Mitochondrial antiviral-signaling protein,51113,0.0229367959679693,0.00695086054663218,0.00931310929657028,0.0365604826393684,0.000968634296995291
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,PDIA4,Protein disulfide-isomerase A4,48241,0.014926267889875,0.00452623570128438,0.00605484591535762,0.0237976898643924,0.000976154356978233
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,SYAP1,Synapse-associated protein 1,47741,0.0137133504180478,0.00418130486537202,0.0055179928819186,0.0219087079541769,0.00104076660960042
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,FOLR2,Folate receptor beta,51991,0.00721058362706453,0.00220149861228694,0.00289564634698213,0.0115255209071469,0.00105677577545368
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,51638,-0.0112048574275703,0.00342494018721822,-0.017917740194518,-0.00449197466062254,0.00107093530047854
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,DUSP3,Dual specificity protein phosphatase 3,51079,0.0214617850362992,0.00657602282769087,0.00857278029402512,0.0343507897785733,0.00110128645845047
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,AP2B1,AP-2 complex subunit beta,47578,0.0119084849226147,0.00365308092960706,0.00474844630058484,0.0190685235446445,0.0011163342105292
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,CD1C,T-cell surface glycoprotein CD1c,51851,-0.00584884677159351,0.00179535945358973,-0.00936775130062937,-0.00232994224255765,0.00112432735332901
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,GCC1,GRIP and coiled-coil domain-containing protein 1,48192,0.026040481000447,0.00799780433898048,0.0103647844960452,0.0417161775048487,0.00113170551925596
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,TIMM10,Mitochondrial import inner membrane translocase subunit Tim10,48243,0.00969272015601914,0.00298469460969926,0.00384271872100859,0.0155427215910297,0.00116595301898508
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,ORM1,Alpha-1-acid glycoprotein 1,48209,-0.00479425864265688,0.00147877980801173,-0.00769266706635988,-0.00189585021895389,0.0011884227715814
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,PAFAH2,"Platelet-activating factor acetylhydrolase 2, cytoplasmic",47800,0.0118798251547985,0.00367206494557483,0.00468257786147182,0.0190770724481252,0.00121731304910176
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,PLCB2,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2",48192,0.0233249503957549,0.00721562275181392,0.00918232980219964,0.0374675709893102,0.00122852792242329
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,DAG1,Dystroglycan,51892,0.0115367573863543,0.00357246248826619,0.00453473090935255,0.018538783863356,0.00124214777338976
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,SERPINC1,Antithrombin-III,48240,-0.00354227192658438,0.00109887000148572,-0.00569605712949639,-0.00138848672367237,0.00126779026117533
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,PLIN3,Perilipin-3,51756,0.010443574693047,0.00324087685205954,0.00409145606301034,0.0167956933230837,0.00127246899557686
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,SRP14,Signal recognition particle 14 kDa protein,51638,0.0147571497062611,0.00458116567880486,0.00577806497580357,0.0237362344367186,0.0012777611316035
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,NPL,N-acetylneuraminate lyase,48243,0.0105127127235348,0.00326445993616839,0.00411437124864473,0.0169110541984248,0.00128204856539989
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,SERPIND1,Heparin cofactor 2,48240,-0.00654136608478248,0.00203216048286201,-0.010524400631192,-0.00255833153837295,0.00128846015143928
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,PLXNB2,Plexin-B2,51961,-0.0056320714316681,0.00175116116542294,-0.00906434731589706,-0.00219979554743913,0.00130053801370263
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,HEXIM1,Protein HEXIM1,51710,0.0196599867650003,0.00611655082711705,0.00767154714385091,0.0316484263861497,0.00130948155488796
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,51995,-0.00904130911685213,0.00281829673738664,-0.0145651707221299,-0.00351744751157432,0.00133779172510269
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,PCYT2,Ethanolamine-phosphate cytidylyltransferase,48119,0.0183391017043165,0.00571907445731824,0.00712971576797272,0.0295484876406602,0.00134466145749293
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,L1CAM,Neural cell adhesion molecule L1,51851,-0.00685745943700703,0.00213936551405611,-0.011050615844557,-0.00266430302945706,0.00135043254720569
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,TNFAIP2,Tumor necrosis factor alpha-induced protein 2,48119,0.0113224646142366,0.00353321980239262,0.00439735380154703,0.0182475754269261,0.00135441792005894
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,WASF1,Wiskott-Aldrich syndrome protein family member 1,51252,0.0222538844666997,0.00694473889402842,0.00864219623440402,0.0358655726989954,0.00135491655238932
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,DAPK2,Death-associated protein kinase 2,47571,0.0133423061015685,0.00416471638885627,0.00517946197941026,0.0215051502237268,0.00135879885687971
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,C2orf69,UPF0565 protein C2orf69,47578,0.0140689290012322,0.00439745392278376,0.00544991931257605,0.0226879386898884,0.00137930684391
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,GP5,Platelet glycoprotein V,47741,0.00859215000690602,0.00268817259263138,0.00332333172534851,0.0138609682884635,0.00139398121526409
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,STXBP3,Syntaxin-binding protein 3,51113,0.0105104949476131,0.00329118529411941,0.00405977177113903,0.0169612181240871,0.00140708626813562
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,SPACA5_SPACA5B,Sperm acrosome-associated protein 5,48203,0.00688119348995245,0.00215742684204355,0.0026526368795471,0.0111097501003578,0.00142685733006951
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,EFCAB2,Dynein regulatory complex protein 8,47800,0.0083472812882876,0.00261735359168003,0.00321726824859474,0.0134772943279805,0.00142852236007418
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,SDCCAG8,Serologically defined colon cancer antigen 8,48106,0.0269114193243789,0.00844559524378392,0.0103580526465624,0.0434647860021954,0.00144220285058368
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,ANXA11,Annexin A11,51672,0.0160965397597081,0.00505354589071433,0.00619158981390799,0.0260014897055082,0.00144818487996209
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,ILKAP,Integrin-linked kinase-associated serine/threonine phosphatase 2C,51042,0.0138351451323887,0.00434648292046116,0.00531603860828486,0.0223542516564926,0.00145891758205084
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,DTD1,D-aminoacyl-tRNA deacylase 1,47741,0.020691431661536,0.00650412094873885,0.00794335460200788,0.0334395087210642,0.00146817999469817
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,NAA10,N-alpha-acetyltransferase 10,47489,0.0121640802254771,0.00383040398125143,0.00465648842222427,0.0196716720287299,0.00149690346830699
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,CHGB,Secretogranin-1,51891,-0.00945415477967363,0.00297873262805548,-0.0152924707306624,-0.00361583882868488,0.00150579268517974
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,EDAR,Tumor necrosis factor receptor superfamily member EDAR,51710,0.0220094696835829,0.00694724438353462,0.00839287069185507,0.0356260686753108,0.0015361528772906
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,DBI,Acyl-CoA-binding protein,51628,0.0187597332650814,0.00593189797034958,0.0071332132431962,0.0303862532869665,0.00156583136052092
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,TCTN3,Tectonic-3,48243,-0.00682334034341345,0.00216054129349626,-0.0110580012786661,-0.00258867940816079,0.00158965492627247
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,LAP3,Cytosol aminopeptidase,51205,0.0116187470093825,0.00368241720978937,0.00440120927819536,0.0188362847405697,0.00160568110276788
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,DNAJB6,DnaJ homolog subfamily B member 6,47515,0.0198027796515257,0.006283669706056,0.00748678702765593,0.0321187722753955,0.00162660160661872
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,MAGED1,Melanoma-associated antigen D1,51113,0.0113841866903313,0.00361512391162051,0.00429854382355514,0.0184698295571075,0.00163985897724461
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,PRKG1,cGMP-dependent protein kinase 1,47741,0.0294776267542343,0.00936151308746829,0.0111290611027964,0.0478261924056721,0.00164143732972398
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,CAMKK1,Calcium/calmodulin-dependent protein kinase kinase 1,51113,0.010535245371473,0.00334728629722218,0.00397456422891757,0.0170959265140285,0.00164911449800902
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,CD84,SLAM family member 5,51710,0.00730842730360871,0.00232836901522679,0.0027448240337642,0.0118720305734532,0.00169786605983914
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,BOLA1,BolA-like protein 1,47471,0.0129466135488239,0.00412981385534391,0.00485217839234981,0.0210410487052979,0.00172120275627785
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,RBM17,Splicing factor 45,48203,0.0178940370605268,0.00571075108381535,0.00670096493624872,0.0290871091848049,0.00173007068738092
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,CDC27,Cell division cycle protein 27 homolog,51113,0.0141909396603539,0.00454355746887221,0.00528556702136432,0.0230963122993434,0.00179020585934178
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,SPINK6,Serine protease inhibitor Kazal-type 6,51987,0.0127166193762704,0.00407302322072811,0.00473349386364331,0.0206997448888975,0.00179716813335239
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,KIFBP,KIF-binding protein,51638,0.0194169579311422,0.00621983311616166,0.00722608502346531,0.031607830838819,0.00179948898427145
